date,site,transect,quadrat,functional_group,percent_cover
08/01/15,Yawzi,3,10,Macroalgae,29.5
12/01/87,Yawzi,1,1,CTB,21.5
12/01/87,Yawzi,1,2,CTB,56.5
12/01/87,Yawzi,1,3,CTB,3
12/01/87,Yawzi,1,4,CTB,25
12/01/87,Yawzi,1,5,CTB,36.4
12/01/87,Yawzi,1,6,CTB,44.8
12/01/87,Yawzi,1,7,CTB,28.5
12/01/87,Yawzi,1,8,CTB,12.5
12/01/87,Yawzi,1,9,CTB,27
12/01/87,Yawzi,1,10,CTB,55
12/01/87,Yawzi,2,1,CTB,26
12/01/87,Yawzi,2,2,CTB,74
12/01/87,Yawzi,2,3,CTB,30
12/01/87,Yawzi,2,4,CTB,19
12/01/87,Yawzi,2,6,CTB,19
12/01/87,Yawzi,2,7,CTB,44.5
12/01/87,Yawzi,2,8,CTB,36.5
12/01/87,Yawzi,2,9,CTB,44
12/01/87,Yawzi,2,10,CTB,25.5
12/01/87,Yawzi,3,1,CTB,2.5
12/01/87,Yawzi,3,2,CTB,14.5
12/01/87,Yawzi,3,3,CTB,28
12/01/87,Yawzi,3,4,CTB,74
12/01/87,Yawzi,3,5,CTB,37.8
12/01/87,Yawzi,3,6,CTB,57
12/01/87,Yawzi,3,7,CTB,34.5
12/01/87,Yawzi,3,8,CTB,82
12/01/87,Yawzi,3,9,CTB,42
12/01/87,Yawzi,3,10,CTB,25
03/01/88,Yawzi,1,1,CTB,25
03/01/88,Yawzi,1,2,CTB,37.5
03/01/88,Yawzi,1,3,CTB,11.2
03/01/88,Yawzi,1,4,CTB,9.5
03/01/88,Yawzi,1,5,CTB,18.5
03/01/88,Yawzi,1,6,CTB,14.5
03/01/88,Yawzi,1,7,CTB,19.6
03/01/88,Yawzi,1,8,CTB,15.5
03/01/88,Yawzi,1,9,CTB,7
03/01/88,Yawzi,1,10,CTB,26.5
03/01/88,Yawzi,2,1,CTB,11
03/01/88,Yawzi,2,2,CTB,21.5
03/01/88,Yawzi,2,3,CTB,13
03/01/88,Yawzi,2,4,CTB,18
03/01/88,Yawzi,2,5,CTB,49
03/01/88,Yawzi,2,6,CTB,37.5
03/01/88,Yawzi,2,7,CTB,40.5
03/01/88,Yawzi,2,8,CTB,69
03/01/88,Yawzi,2,9,CTB,46.5
03/01/88,Yawzi,2,10,CTB,14.5
03/01/88,Yawzi,3,1,CTB,6.5
03/01/88,Yawzi,3,2,CTB,12.5
03/01/88,Yawzi,3,3,CTB,27.5
03/01/88,Yawzi,3,4,CTB,47
03/01/88,Yawzi,3,5,CTB,39.5
03/01/88,Yawzi,3,6,CTB,50.5
03/01/88,Yawzi,3,7,CTB,33
03/01/88,Yawzi,3,8,CTB,46
03/01/88,Yawzi,3,9,CTB,36
03/01/88,Yawzi,3,10,CTB,18.5
07/01/88,Yawzi,1,1,CTB,29
07/01/88,Yawzi,1,2,CTB,33
07/01/88,Yawzi,1,3,CTB,4
07/01/88,Yawzi,1,4,CTB,12
07/01/88,Yawzi,1,5,CTB,7.2
07/01/88,Yawzi,1,6,CTB,6.5
07/01/88,Yawzi,1,7,CTB,24
07/01/88,Yawzi,1,8,CTB,15
07/01/88,Yawzi,1,9,CTB,13.5
07/01/88,Yawzi,1,10,CTB,21.5
07/01/88,Yawzi,2,1,CTB,5
07/01/88,Yawzi,2,2,CTB,5.5
07/01/88,Yawzi,2,3,CTB,7
07/01/88,Yawzi,2,4,CTB,13
07/01/88,Yawzi,2,5,CTB,26.5
07/01/88,Yawzi,2,6,CTB,14
07/01/88,Yawzi,2,7,CTB,44
07/01/88,Yawzi,2,8,CTB,43.5
07/01/88,Yawzi,2,9,CTB,34
07/01/88,Yawzi,2,10,CTB,13.5
07/01/88,Yawzi,3,1,CTB,7.5
07/01/88,Yawzi,3,2,CTB,15.5
07/01/88,Yawzi,3,3,CTB,20
07/01/88,Yawzi,3,4,CTB,56
07/01/88,Yawzi,3,5,CTB,37.7
07/01/88,Yawzi,3,6,CTB,52
07/01/88,Yawzi,3,7,CTB,35
07/01/88,Yawzi,3,8,CTB,74
07/01/88,Yawzi,3,9,CTB,44.5
07/01/88,Yawzi,3,10,CTB,31
04/01/89,Yawzi,1,1,CTB,23.5
04/01/89,Yawzi,1,2,CTB,32
04/01/89,Yawzi,1,3,CTB,10.5
04/01/89,Yawzi,1,4,CTB,12
04/01/89,Yawzi,1,5,CTB,30.5
04/01/89,Yawzi,1,6,CTB,14
04/01/89,Yawzi,1,7,CTB,15.7
04/01/89,Yawzi,1,8,CTB,11.5
04/01/89,Yawzi,1,9,CTB,9
04/01/89,Yawzi,1,10,CTB,23
04/01/89,Yawzi,2,1,CTB,5.5
04/01/89,Yawzi,2,2,CTB,12.5
04/01/89,Yawzi,2,3,CTB,13.5
04/01/89,Yawzi,2,4,CTB,1.5
04/01/89,Yawzi,2,5,CTB,10.5
04/01/89,Yawzi,2,6,CTB,39
04/01/89,Yawzi,2,7,CTB,30.5
04/01/89,Yawzi,2,8,CTB,40.5
04/01/89,Yawzi,2,9,CTB,20.5
04/01/89,Yawzi,2,10,CTB,21
04/01/89,Yawzi,3,1,CTB,2.5
04/01/89,Yawzi,3,2,CTB,15
04/01/89,Yawzi,3,3,CTB,20.5
04/01/89,Yawzi,3,4,CTB,36.5
04/01/89,Yawzi,3,5,CTB,30.7
04/01/89,Yawzi,3,6,CTB,45.5
04/01/89,Yawzi,3,7,CTB,15
04/01/89,Yawzi,3,8,CTB,31.5
04/01/89,Yawzi,3,9,CTB,5
04/01/89,Yawzi,3,10,CTB,26
10/01/89,Yawzi,1,1,CTB,14.5
10/01/89,Yawzi,1,2,CTB,20.5
10/01/89,Yawzi,1,3,CTB,6
10/01/89,Yawzi,1,4,CTB,7.5
10/01/89,Yawzi,1,5,CTB,15
10/01/89,Yawzi,1,6,CTB,27.5
10/01/89,Yawzi,1,7,CTB,20.5
10/01/89,Yawzi,1,8,CTB,10.5
10/01/89,Yawzi,2,1,CTB,nd
10/01/89,Yawzi,2,2,CTB,nd
10/01/89,Yawzi,2,3,CTB,nd
10/01/89,Yawzi,2,4,CTB,nd
10/01/89,Yawzi,2,5,CTB,nd
10/01/89,Yawzi,2,6,CTB,nd
10/01/89,Yawzi,2,7,CTB,nd
10/01/89,Yawzi,2,8,CTB,nd
10/01/89,Yawzi,2,9,CTB,nd
10/01/89,Yawzi,2,10,CTB,nd
10/01/89,Yawzi,3,1,CTB,27
10/01/89,Yawzi,3,2,CTB,6
10/01/89,Yawzi,3,3,CTB,15.5
10/01/89,Yawzi,3,4,CTB,39
10/01/89,Yawzi,3,5,CTB,56.5
10/01/89,Yawzi,3,6,CTB,15
10/01/89,Yawzi,3,7,CTB,29
10/01/89,Yawzi,3,8,CTB,26.5
10/01/89,Yawzi,3,9,CTB,3
10/01/89,Yawzi,3,10,CTB,19.5
09/01/90,Yawzi,1,1,CTB,7.5
09/01/90,Yawzi,1,2,CTB,23.5
09/01/90,Yawzi,1,3,CTB,3.5
09/01/90,Yawzi,1,4,CTB,16.5
09/01/90,Yawzi,1,5,CTB,7
09/01/90,Yawzi,1,6,CTB,16
09/01/90,Yawzi,1,7,CTB,13.5
09/01/90,Yawzi,1,8,CTB,25.5
09/01/90,Yawzi,1,9,CTB,10.5
09/01/90,Yawzi,1,10,CTB,32.5
09/01/90,Yawzi,2,1,CTB,8.5
09/01/90,Yawzi,2,2,CTB,37.5
09/01/90,Yawzi,2,3,CTB,21.5
09/01/90,Yawzi,2,4,CTB,48.5
09/01/90,Yawzi,2,5,CTB,22
09/01/90,Yawzi,2,6,CTB,15
09/01/90,Yawzi,2,7,CTB,15.5
09/01/90,Yawzi,2,8,CTB,20.5
09/01/90,Yawzi,2,9,CTB,7
09/01/90,Yawzi,2,10,CTB,10.5
09/01/90,Yawzi,3,1,CTB,17.5
09/01/90,Yawzi,3,2,CTB,17
09/01/90,Yawzi,3,3,CTB,8.5
09/01/90,Yawzi,3,4,CTB,45.5
09/01/90,Yawzi,3,5,CTB,35
09/01/90,Yawzi,3,6,CTB,23
09/01/90,Yawzi,3,7,CTB,34.5
09/01/90,Yawzi,3,8,CTB,18
09/01/90,Yawzi,3,10,CTB,12
03/01/91,Yawzi,1,1,CTB,8.5
03/01/91,Yawzi,1,2,CTB,37
03/01/91,Yawzi,1,3,CTB,17
03/01/91,Yawzi,1,4,CTB,17
03/01/91,Yawzi,1,5,CTB,20
03/01/91,Yawzi,1,6,CTB,42
03/01/91,Yawzi,1,7,CTB,18.5
03/01/91,Yawzi,1,8,CTB,19
03/01/91,Yawzi,1,9,CTB,35.5
03/01/91,Yawzi,1,10,CTB,45.5
03/01/91,Yawzi,2,1,CTB,17
03/01/91,Yawzi,2,2,CTB,50
03/01/91,Yawzi,2,3,CTB,39
03/01/91,Yawzi,2,4,CTB,64
03/01/91,Yawzi,2,5,CTB,43.5
03/01/91,Yawzi,2,6,CTB,44.5
03/01/91,Yawzi,2,7,CTB,54.5
03/01/91,Yawzi,2,8,CTB,54
03/01/91,Yawzi,2,9,CTB,55.5
03/01/91,Yawzi,2,10,CTB,57
03/01/91,Yawzi,3,1,CTB,14
03/01/91,Yawzi,3,2,CTB,15
03/01/91,Yawzi,3,3,CTB,22
03/01/91,Yawzi,3,4,CTB,64
03/01/91,Yawzi,3,5,CTB,66
03/01/91,Yawzi,3,6,CTB,72.5
03/01/91,Yawzi,3,7,CTB,53
03/01/91,Yawzi,3,8,CTB,50
03/01/91,Yawzi,3,9,CTB,71
03/01/91,Yawzi,3,10,CTB,49
05/01/92,Yawzi,1,1,CTB,18.9
05/01/92,Yawzi,1,2,CTB,45.9
05/01/92,Yawzi,1,3,CTB,15.6
05/01/92,Yawzi,1,4,CTB,7.7
05/01/92,Yawzi,1,5,CTB,24.4
05/01/92,Yawzi,1,6,CTB,35.9
05/01/92,Yawzi,1,7,CTB,31.4
05/01/92,Yawzi,1,8,CTB,25.2
05/01/92,Yawzi,1,9,CTB,24.4
05/01/92,Yawzi,1,10,CTB,76.3
05/01/92,Yawzi,2,2,CTB,nd
05/01/92,Yawzi,2,3,CTB,nd
05/01/92,Yawzi,2,4,CTB,nd
05/01/92,Yawzi,2,5,CTB,nd
05/01/92,Yawzi,2,6,CTB,nd
05/01/92,Yawzi,2,7,CTB,nd
05/01/92,Yawzi,2,8,CTB,nd
05/01/92,Yawzi,2,9,CTB,nd
05/01/92,Yawzi,2,10,CTB,nd
05/01/92,Yawzi,3,1,CTB,23.5
05/01/92,Yawzi,3,2,CTB,22.7
05/01/92,Yawzi,3,3,CTB,30.2
05/01/92,Yawzi,3,4,CTB,84.5
05/01/92,Yawzi,3,5,CTB,87.7
05/01/92,Yawzi,3,6,CTB,83.2
05/01/92,Yawzi,3,7,CTB,72.8
05/01/92,Yawzi,3,8,CTB,72.7
05/01/92,Yawzi,3,9,CTB,68.5
05/01/92,Yawzi,3,10,CTB,62.8
06/01/93,Yawzi,1,1,CTB,14
06/01/93,Yawzi,1,2,CTB,19.5
06/01/93,Yawzi,1,3,CTB,5.5
06/01/93,Yawzi,1,4,CTB,10.5
06/01/93,Yawzi,1,5,CTB,17.5
06/01/93,Yawzi,1,6,CTB,25.5
06/01/93,Yawzi,1,7,CTB,31
06/01/93,Yawzi,1,8,CTB,26.5
06/01/93,Yawzi,1,9,CTB,20
06/01/93,Yawzi,1,10,CTB,44.5
06/01/93,Yawzi,2,1,CTB,13
06/01/93,Yawzi,2,2,CTB,27.5
06/01/93,Yawzi,2,3,CTB,47.5
06/01/93,Yawzi,2,4,CTB,57.5
06/01/93,Yawzi,2,5,CTB,60
06/01/93,Yawzi,2,6,CTB,45
06/01/93,Yawzi,2,7,CTB,46
06/01/93,Yawzi,2,8,CTB,47
06/01/93,Yawzi,2,9,CTB,46.5
06/01/93,Yawzi,2,10,CTB,61.5
06/01/93,Yawzi,3,1,CTB,10.5
06/01/93,Yawzi,3,2,CTB,17.5
06/01/93,Yawzi,3,3,CTB,15
06/01/93,Yawzi,3,4,CTB,63.5
06/01/93,Yawzi,3,5,CTB,69.5
06/01/93,Yawzi,3,6,CTB,65
06/01/93,Yawzi,3,7,CTB,73
06/01/93,Yawzi,3,8,CTB,83.7
06/01/93,Yawzi,3,9,CTB,79.1
06/01/93,Yawzi,3,10,CTB,79.5
08/01/94,Yawzi,1,1,CTB,17.5
08/01/94,Yawzi,1,2,CTB,9.5
08/01/94,Yawzi,1,3,CTB,6
08/01/94,Yawzi,1,4,CTB,7
08/01/94,Yawzi,1,5,CTB,14.5
08/01/94,Yawzi,1,6,CTB,29.5
08/01/94,Yawzi,1,7,CTB,19.7
08/01/94,Yawzi,1,8,CTB,12.5
08/01/94,Yawzi,1,9,CTB,13
08/01/94,Yawzi,1,10,CTB,43.5
08/01/94,Yawzi,2,1,CTB,3.5
08/01/94,Yawzi,2,2,CTB,34
08/01/94,Yawzi,2,3,CTB,25
08/01/94,Yawzi,2,4,CTB,45.5
08/01/94,Yawzi,2,5,CTB,43.5
08/01/94,Yawzi,2,6,CTB,37
08/01/94,Yawzi,2,7,CTB,17.5
08/01/94,Yawzi,2,8,CTB,20
08/01/94,Yawzi,2,9,CTB,8.5
08/01/94,Yawzi,2,10,CTB,42
08/01/94,Yawzi,3,1,CTB,20
08/01/94,Yawzi,3,2,CTB,10
08/01/94,Yawzi,3,3,CTB,17.5
08/01/94,Yawzi,3,4,CTB,34
08/01/94,Yawzi,3,5,CTB,55.5
08/01/94,Yawzi,3,6,CTB,52
08/01/94,Yawzi,3,7,CTB,42
08/01/94,Yawzi,3,8,CTB,40
08/01/94,Yawzi,3,9,CTB,17.5
08/01/94,Yawzi,3,10,CTB,25
05/01/95,Yawzi,1,1,CTB,34
05/01/95,Yawzi,1,2,CTB,31
05/01/95,Yawzi,1,3,CTB,2.5
05/01/95,Yawzi,1,4,CTB,8.5
05/01/95,Yawzi,1,5,CTB,13
05/01/95,Yawzi,1,6,CTB,26.5
05/01/95,Yawzi,1,7,CTB,27
05/01/95,Yawzi,1,8,CTB,13.5
05/01/95,Yawzi,1,9,CTB,14
05/01/95,Yawzi,1,10,CTB,41.5
05/01/95,Yawzi,2,1,CTB,12.5
05/01/95,Yawzi,2,2,CTB,38
05/01/95,Yawzi,2,3,CTB,20
05/01/95,Yawzi,2,4,CTB,55.5
05/01/95,Yawzi,2,5,CTB,54.5
05/01/95,Yawzi,2,6,CTB,36.5
05/01/95,Yawzi,2,7,CTB,46
05/01/95,Yawzi,2,8,CTB,38.5
05/01/95,Yawzi,2,9,CTB,55.5
05/01/95,Yawzi,2,10,CTB,46.5
05/01/95,Yawzi,3,1,CTB,12.5
05/01/95,Yawzi,3,2,CTB,20.5
05/01/95,Yawzi,3,3,CTB,12.5
05/01/95,Yawzi,3,4,CTB,59.5
05/01/95,Yawzi,3,5,CTB,64
05/01/95,Yawzi,3,6,CTB,59.5
05/01/95,Yawzi,3,7,CTB,56.5
05/01/95,Yawzi,3,8,CTB,35
05/01/95,Yawzi,3,9,CTB,33
05/01/95,Yawzi,3,10,CTB,42.5
05/01/96,Yawzi,1,1,CTB,9.7
05/01/96,Yawzi,1,2,CTB,32.2
05/01/96,Yawzi,1,3,CTB,2.6
05/01/96,Yawzi,1,4,CTB,20.2
05/01/96,Yawzi,1,5,CTB,10.5
05/01/96,Yawzi,1,6,CTB,27.5
05/01/96,Yawzi,1,7,CTB,36
05/01/96,Yawzi,1,8,CTB,35
05/01/96,Yawzi,1,9,CTB,24
05/01/96,Yawzi,1,10,CTB,11.6
05/01/96,Yawzi,2,1,CTB,16.9
05/01/96,Yawzi,2,2,CTB,15.5
05/01/96,Yawzi,2,3,CTB,15.1
05/01/96,Yawzi,2,4,CTB,13.4
05/01/96,Yawzi,2,5,CTB,23.9
05/01/96,Yawzi,2,6,CTB,31.2
05/01/96,Yawzi,2,7,CTB,52.8
05/01/96,Yawzi,2,8,CTB,55.4
05/01/96,Yawzi,2,9,CTB,57.3
05/01/96,Yawzi,2,10,CTB,37.7
05/01/96,Yawzi,3,1,CTB,26.3
05/01/96,Yawzi,3,2,CTB,27.8
05/01/96,Yawzi,3,3,CTB,36.5
05/01/96,Yawzi,3,4,CTB,59.3
05/01/96,Yawzi,3,5,CTB,52.6
05/01/96,Yawzi,3,6,CTB,60.7
05/01/96,Yawzi,3,7,CTB,54
05/01/96,Yawzi,3,8,CTB,54.2
05/01/96,Yawzi,3,9,CTB,48.7
05/01/96,Yawzi,3,10,CTB,54.8
05/01/97,Yawzi,1,1,CTB,22.5
05/01/97,Yawzi,1,2,CTB,58.5
05/01/97,Yawzi,1,3,CTB,17
05/01/97,Yawzi,1,4,CTB,30.5
05/01/97,Yawzi,1,5,CTB,30.5
05/01/97,Yawzi,1,6,CTB,34
05/01/97,Yawzi,1,7,CTB,62.5
05/01/97,Yawzi,1,8,CTB,55
05/01/97,Yawzi,1,9,CTB,12
05/01/97,Yawzi,1,10,CTB,14.5
05/01/97,Yawzi,2,1,CTB,10
05/01/97,Yawzi,2,2,CTB,18.5
05/01/97,Yawzi,2,3,CTB,11
05/01/97,Yawzi,2,4,CTB,1
05/01/97,Yawzi,2,5,CTB,10
05/01/97,Yawzi,2,6,CTB,9.5
05/01/97,Yawzi,2,7,CTB,10.5
05/01/97,Yawzi,2,8,CTB,20
05/01/97,Yawzi,2,9,CTB,27
05/01/97,Yawzi,2,10,CTB,9
05/01/97,Yawzi,3,1,CTB,14
05/01/97,Yawzi,3,2,CTB,8
05/01/97,Yawzi,3,3,CTB,16
05/01/97,Yawzi,3,4,CTB,13.5
05/01/97,Yawzi,3,5,CTB,15.5
05/01/97,Yawzi,3,6,CTB,19.5
05/01/97,Yawzi,3,7,CTB,19.5
05/01/97,Yawzi,3,8,CTB,24
05/01/97,Yawzi,3,9,CTB,24.5
05/01/97,Yawzi,3,10,CTB,27
08/01/98,Yawzi,1,1,CTB,10
08/01/98,Yawzi,1,2,CTB,25
08/01/98,Yawzi,1,3,CTB,4
08/01/98,Yawzi,1,4,CTB,10.5
08/01/98,Yawzi,1,5,CTB,4
08/01/98,Yawzi,1,6,CTB,38
08/01/98,Yawzi,1,7,CTB,35
08/01/98,Yawzi,1,8,CTB,31.5
08/01/98,Yawzi,1,9,CTB,11
08/01/98,Yawzi,1,10,CTB,22.5
08/01/98,Yawzi,2,1,CTB,18.5
08/01/98,Yawzi,2,2,CTB,29.5
08/01/98,Yawzi,2,3,CTB,19
08/01/98,Yawzi,2,4,CTB,29.5
08/01/98,Yawzi,2,5,CTB,19
08/01/98,Yawzi,2,6,CTB,37.5
08/01/98,Yawzi,2,7,CTB,22
08/01/98,Yawzi,2,8,CTB,35
08/01/98,Yawzi,2,9,CTB,19
08/01/98,Yawzi,2,10,CTB,47.5
08/01/98,Yawzi,3,1,CTB,30
08/01/98,Yawzi,3,2,CTB,11
08/01/98,Yawzi,3,3,CTB,17.5
08/01/98,Yawzi,3,4,CTB,45
08/01/98,Yawzi,3,5,CTB,47.5
08/01/98,Yawzi,3,6,CTB,44.5
08/01/98,Yawzi,3,7,CTB,48.5
08/01/98,Yawzi,3,8,CTB,44.5
08/01/98,Yawzi,3,9,CTB,22
08/01/98,Yawzi,3,10,CTB,39
08/01/99,Yawzi,1,1,CTB,11
08/01/99,Yawzi,1,2,CTB,11.3
08/01/99,Yawzi,1,3,CTB,23.8
08/01/99,Yawzi,1,4,CTB,33.5
08/01/99,Yawzi,1,5,CTB,32.6
08/01/99,Yawzi,1,6,CTB,20.1
08/01/99,Yawzi,1,7,CTB,27.2
08/01/99,Yawzi,1,8,CTB,27
08/01/99,Yawzi,1,9,CTB,21.3
08/01/99,Yawzi,1,10,CTB,18
08/01/99,Yawzi,2,1,CTB,13.3
08/01/99,Yawzi,2,2,CTB,13.4
08/01/99,Yawzi,2,3,CTB,36
08/01/99,Yawzi,2,4,CTB,30.3
08/01/99,Yawzi,2,5,CTB,27.2
08/01/99,Yawzi,2,6,CTB,21.5
08/01/99,Yawzi,2,7,CTB,28
08/01/99,Yawzi,2,8,CTB,24.1
08/01/99,Yawzi,2,9,CTB,27.9
08/01/99,Yawzi,2,10,CTB,55.6
08/01/99,Yawzi,3,1,CTB,34.4
08/01/99,Yawzi,3,2,CTB,19.6
08/01/99,Yawzi,3,3,CTB,18.1
08/01/99,Yawzi,3,4,CTB,11.7
08/01/99,Yawzi,3,5,CTB,15.5
08/01/99,Yawzi,3,6,CTB,7.2
08/01/99,Yawzi,3,7,CTB,34.6
08/01/99,Yawzi,3,8,CTB,25.3
08/01/99,Yawzi,3,9,CTB,20.6
08/01/99,Yawzi,3,10,CTB,8.2
08/01/00,Yawzi,1,1,CTB,10.9
08/01/00,Yawzi,1,2,CTB,15.9
08/01/00,Yawzi,1,3,CTB,8.3
08/01/00,Yawzi,1,4,CTB,14.5
08/01/00,Yawzi,1,5,CTB,37.6
08/01/00,Yawzi,1,6,CTB,20.5
08/01/00,Yawzi,1,7,CTB,24.5
08/01/00,Yawzi,1,8,CTB,47
08/01/00,Yawzi,1,9,CTB,37.3
08/01/00,Yawzi,1,10,CTB,18.6
08/01/00,Yawzi,2,1,CTB,12.3
08/01/00,Yawzi,2,2,CTB,14.6
08/01/00,Yawzi,2,3,CTB,10.1
08/01/00,Yawzi,2,4,CTB,14.2
08/01/00,Yawzi,2,5,CTB,9.5
08/01/00,Yawzi,2,6,CTB,8
08/01/00,Yawzi,2,7,CTB,11.9
08/01/00,Yawzi,2,8,CTB,21.1
08/01/00,Yawzi,2,9,CTB,13.3
08/01/00,Yawzi,2,10,CTB,11.6
08/01/00,Yawzi,3,1,CTB,17.3
08/01/00,Yawzi,3,2,CTB,13
08/01/00,Yawzi,3,3,CTB,30.4
08/01/00,Yawzi,3,4,CTB,7
08/01/00,Yawzi,3,5,CTB,35.7
08/01/00,Yawzi,3,6,CTB,21
08/01/00,Yawzi,3,7,CTB,18.4
08/01/00,Yawzi,3,8,CTB,27.5
08/01/00,Yawzi,3,9,CTB,24.7
08/01/00,Yawzi,3,10,CTB,11.6
08/01/01,Yawzi,1,1,CTB,31.3
08/01/01,Yawzi,1,2,CTB,24
08/01/01,Yawzi,1,3,CTB,15.2
08/01/01,Yawzi,1,4,CTB,15.5
08/01/01,Yawzi,1,5,CTB,40.4
08/01/01,Yawzi,1,6,CTB,45.2
08/01/01,Yawzi,1,7,CTB,19.9
08/01/01,Yawzi,1,8,CTB,42.9
08/01/01,Yawzi,1,9,CTB,26.8
08/01/01,Yawzi,1,10,CTB,20.2
08/01/01,Yawzi,2,1,CTB,17.1
08/01/01,Yawzi,2,2,CTB,27
08/01/01,Yawzi,2,3,CTB,37.7
08/01/01,Yawzi,2,4,CTB,46.4
08/01/01,Yawzi,2,5,CTB,54.8
08/01/01,Yawzi,2,6,CTB,64.5
08/01/01,Yawzi,2,7,CTB,43.7
08/01/01,Yawzi,2,8,CTB,70.4
08/01/01,Yawzi,2,9,CTB,85.4
08/01/01,Yawzi,2,10,CTB,61.3
08/01/01,Yawzi,3,1,CTB,35.5
08/01/01,Yawzi,3,2,CTB,19.8
08/01/01,Yawzi,3,3,CTB,27.2
08/01/01,Yawzi,3,4,CTB,47
08/01/01,Yawzi,3,5,CTB,65.3
08/01/01,Yawzi,3,6,CTB,51.3
08/01/01,Yawzi,3,7,CTB,54.4
08/01/01,Yawzi,3,8,CTB,78.2
08/01/01,Yawzi,3,9,CTB,83.3
08/01/01,Yawzi,3,10,CTB,46.7
08/01/02,Yawzi,1,1,CTB,7.8
08/01/02,Yawzi,1,2,CTB,48.7
08/01/02,Yawzi,1,3,CTB,14.9
08/01/02,Yawzi,1,4,CTB,35.1
08/01/02,Yawzi,1,5,CTB,36.5
08/01/02,Yawzi,1,6,CTB,48.2
08/01/02,Yawzi,1,7,CTB,47.7
08/01/02,Yawzi,1,8,CTB,30.6
08/01/02,Yawzi,1,9,CTB,24
08/01/02,Yawzi,1,10,CTB,37.6
08/01/02,Yawzi,2,1,CTB,52.6
08/01/02,Yawzi,2,2,CTB,36.1
08/01/02,Yawzi,2,3,CTB,34.5
08/01/02,Yawzi,2,4,CTB,29
08/01/02,Yawzi,2,5,CTB,40.8
08/01/02,Yawzi,2,6,CTB,29.4
08/01/02,Yawzi,2,7,CTB,30
08/01/02,Yawzi,2,8,CTB,37.1
08/01/02,Yawzi,2,9,CTB,29.8
08/01/02,Yawzi,2,10,CTB,21.9
08/01/02,Yawzi,3,1,CTB,36.3
08/01/02,Yawzi,3,2,CTB,32.7
08/01/02,Yawzi,3,3,CTB,31.8
08/01/02,Yawzi,3,4,CTB,32.1
08/01/02,Yawzi,3,5,CTB,51
08/01/02,Yawzi,3,6,CTB,36.6
08/01/02,Yawzi,3,7,CTB,48.1
08/01/02,Yawzi,3,8,CTB,39.2
08/01/02,Yawzi,3,9,CTB,24.9
08/01/02,Yawzi,3,10,CTB,25.4
08/01/03,Yawzi,1,1,CTB,12.1
08/01/03,Yawzi,1,2,CTB,29.9
08/01/03,Yawzi,1,3,CTB,16.6
08/01/03,Yawzi,1,4,CTB,22.5
08/01/03,Yawzi,1,5,CTB,45.6
08/01/03,Yawzi,1,6,CTB,65
08/01/03,Yawzi,1,7,CTB,49.2
08/01/03,Yawzi,1,8,CTB,33
08/01/03,Yawzi,1,9,CTB,33.8
08/01/03,Yawzi,1,10,CTB,23.1
08/01/03,Yawzi,2,1,CTB,1.5
08/01/03,Yawzi,2,2,CTB,29.3
08/01/03,Yawzi,2,3,CTB,40
08/01/03,Yawzi,2,4,CTB,23.4
08/01/03,Yawzi,2,5,CTB,26.8
08/01/03,Yawzi,2,6,CTB,28.3
08/01/03,Yawzi,2,7,CTB,41.8
08/01/03,Yawzi,2,8,CTB,34.4
08/01/03,Yawzi,2,9,CTB,33.7
08/01/03,Yawzi,2,10,CTB,20
08/01/03,Yawzi,3,1,CTB,9.8
08/01/03,Yawzi,3,2,CTB,20.5
08/01/03,Yawzi,3,3,CTB,33.5
08/01/03,Yawzi,3,4,CTB,18.4
08/01/03,Yawzi,3,5,CTB,37.8
08/01/03,Yawzi,3,6,CTB,15.7
08/01/03,Yawzi,3,7,CTB,29.9
08/01/03,Yawzi,3,8,CTB,16.1
08/01/03,Yawzi,3,9,CTB,22.4
08/01/03,Yawzi,3,10,CTB,27.7
08/01/04,Yawzi,1,1,CTB,20.2
08/01/04,Yawzi,1,2,CTB,12
08/01/04,Yawzi,1,3,CTB,12.8
08/01/04,Yawzi,1,4,CTB,28.8
08/01/04,Yawzi,1,5,CTB,55.1
08/01/04,Yawzi,1,6,CTB,48.5
08/01/04,Yawzi,1,7,CTB,37.4
08/01/04,Yawzi,1,8,CTB,23.3
08/01/04,Yawzi,1,9,CTB,40.6
08/01/04,Yawzi,1,10,CTB,21.5
08/01/04,Yawzi,2,1,CTB,0
08/01/04,Yawzi,2,2,CTB,2.3
08/01/04,Yawzi,2,3,CTB,8.7
08/01/04,Yawzi,2,4,CTB,9.4
08/01/04,Yawzi,2,5,CTB,1.2
08/01/04,Yawzi,2,6,CTB,2.5
08/01/04,Yawzi,2,7,CTB,12.7
08/01/04,Yawzi,2,8,CTB,3.8
08/01/04,Yawzi,2,9,CTB,3.2
08/01/04,Yawzi,2,10,CTB,3.7
08/01/04,Yawzi,3,1,CTB,10.6
08/01/04,Yawzi,3,2,CTB,7.9
08/01/04,Yawzi,3,3,CTB,11.9
08/01/04,Yawzi,3,4,CTB,3.5
08/01/04,Yawzi,3,5,CTB,6.4
08/01/04,Yawzi,3,6,CTB,9.6
08/01/04,Yawzi,3,7,CTB,10.7
08/01/04,Yawzi,3,8,CTB,15.1
08/01/04,Yawzi,3,9,CTB,1.8
08/01/04,Yawzi,3,10,CTB,5.8
08/01/05,Yawzi,1,1,CTB,53.1
08/01/05,Yawzi,1,2,CTB,53.5
08/01/05,Yawzi,1,3,CTB,35.2
