YEAR,SITE,REGION,BENTHIC_GROUP,FAMILY,GENUS,COVER
1997,5,2,HARD CORAL,AGARICIIDAE,PAVONA,0.4
1997,5,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.2
1997,5,2,HARD CORAL,PORITIDAE,PORITES,2.7
1997,5,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,3.5
1997,5,2,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.1
1997,5,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.3
1997,5,2,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
1997,5,2,MACROALGAE and SPONGE,,,11
1997,5,2,TURF and CORALLINE ALGAE,,,14.2
1997,5,2,OTHER GROUP,,,5.3
1997,6,2,HARD CORAL,ACROPORIDAE,ACROPORA,28
1997,6,2,HARD CORAL,FAVIIDAE,ECHINOPORA,2.75
1997,6,2,HARD CORAL,FAVIIDAE,FAVID SPP,1.625
1997,6,2,HARD CORAL,FUNGIIDAE,FUNGIA,2.875
1997,6,2,HARD CORAL,FAVIIDAE,GONIASTREA,0.5
1997,6,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,6
1997,6,2,HARD CORAL,ACROPORIDAE,ISOPORA,10.875
1997,6,2,HARD CORAL,ACROPORIDAE,MONTIPORA,4.625
1997,6,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.5
1997,6,2,HARD CORAL,PORITIDAE,PORITES,3.375
1997,6,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,5.125
1997,6,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.375
1997,6,2,MACROALGAE and SPONGE,,,10.125
1997,6,2,TURF and CORALLINE ALGAE,,,18.125
1997,6,2,OTHER GROUP,,,5.125
1997,7,3,HARD CORAL,ACROPORIDAE,ACROPORA,5.277867746
1997,7,3,HARD CORAL,FAVIIDAE,FAVID SPP,3.052091768
1997,7,3,HARD CORAL,FAVIIDAE,FAVITES,0.3
1997,7,3,HARD CORAL,FUNGIIDAE,FUNGIA,0.102564103
1997,7,3,HARD CORAL,FAVIIDAE,GONIASTREA,1.3
1997,7,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.90782726
1997,7,3,HARD CORAL,ACROPORIDAE,ISOPORA,9.244669366
1997,7,3,HARD CORAL,ACROPORIDAE,MONTIPORA,7.193792173
1997,7,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.402564103
1997,7,3,HARD CORAL,PORITIDAE,PORITES,6.367746289
1997,7,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.430904184
1997,7,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.402564103
1997,7,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,8.376248313
1997,7,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.7
1997,7,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.310526316
1997,7,3,MACROALGAE and SPONGE,,,5.635492578
1997,7,3,TURF and CORALLINE ALGAE,,,34.50107962
1997,7,3,OTHER GROUP,,,12.49406208
1997,8,3,HARD CORAL,ACROPORIDAE,ACROPORA,5.2
1997,8,3,HARD CORAL,FAVIIDAE,ECHINOPORA,0.6
1997,8,3,HARD CORAL,FAVIIDAE,FAVID SPP,5.1
1997,8,3,HARD CORAL,FAVIIDAE,FAVITES,0.1
1997,8,3,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
1997,8,3,HARD CORAL,FAVIIDAE,GONIASTREA,0.2
1997,8,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.5
1997,8,3,HARD CORAL,ACROPORIDAE,ISOPORA,15.1
1997,8,3,HARD CORAL,ACROPORIDAE,MONTIPORA,5.2
1997,8,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.1
1997,8,3,HARD CORAL,PORITIDAE,PORITES,4.8
1997,8,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.8
1997,8,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
1997,8,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.4
1997,8,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.9
1997,8,3,MACROALGAE and SPONGE,,,2.4
1997,8,3,TURF and CORALLINE ALGAE,,,41.6
1997,8,3,OTHER GROUP,,,9.7
1997,9,3,HARD CORAL,ACROPORIDAE,ACROPORA,1.80201005
1997,9,3,HARD CORAL,FAVIIDAE,ECHINOPORA,0.2
1997,9,3,HARD CORAL,FAVIIDAE,FAVIA,0.100502513
1997,9,3,HARD CORAL,FAVIIDAE,FAVID SPP,4.10201005
1997,9,3,HARD CORAL,FAVIIDAE,FAVITES,0.200502513
1997,9,3,HARD CORAL,FAVIIDAE,GONIASTREA,0.6
1997,9,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.501507538
1997,9,3,HARD CORAL,ACROPORIDAE,ISOPORA,7.203517588
1997,9,3,HARD CORAL,ACROPORIDAE,MONTIPORA,6.107537688
1997,9,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.2
1997,9,3,HARD CORAL,PORITIDAE,PORITES,7.506532663
1997,9,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.300502513
1997,9,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
1997,9,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.601005025
1997,9,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.600502513
1997,9,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.2
1997,9,3,MACROALGAE and SPONGE,,,2.101005025
1997,9,3,TURF and CORALLINE ALGAE,,,53.56331658
1997,9,3,OTHER GROUP,,,8.909547739
1997,10,4,HARD CORAL,ACROPORIDAE,ACROPORA,1.3
1997,10,4,HARD CORAL,FAVIIDAE,FAVID SPP,1.8
1997,10,4,HARD CORAL,FAVIIDAE,FAVITES,0.2
1997,10,4,HARD CORAL,FAVIIDAE,GONIASTREA,1.2
1997,10,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.9
1997,10,4,HARD CORAL,ACROPORIDAE,ISOPORA,2.6
1997,10,4,HARD CORAL,ACROPORIDAE,MONTIPORA,5.7
1997,10,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.3
1997,10,4,HARD CORAL,PORITIDAE,PORITES,12.5
1997,10,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.3
1997,10,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
1997,10,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,19.2
1997,10,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,2.8
1997,10,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,3.3
1997,10,4,MACROALGAE and SPONGE,,,1.8
1997,10,4,TURF and CORALLINE ALGAE,,,33.5
1997,10,4,OTHER GROUP,,,11.4
1997,11,4,HARD CORAL,ACROPORIDAE,ACROPORA,3.9
1997,11,4,HARD CORAL,FAVIIDAE,FAVID SPP,2.7
1997,11,4,HARD CORAL,FAVIIDAE,GONIASTREA,0.7
1997,11,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.1
1997,11,4,HARD CORAL,ACROPORIDAE,ISOPORA,7.2
1997,11,4,HARD CORAL,ACROPORIDAE,MONTIPORA,8.8
1997,11,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.7
1997,11,4,HARD CORAL,PORITIDAE,PORITES,13.9
1997,11,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.5
1997,11,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
1997,11,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,18.1
1997,11,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.7
1997,11,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.1
1997,11,4,MACROALGAE and SPONGE,,,7.2
1997,11,4,TURF and CORALLINE ALGAE,,,24.6
1997,11,4,OTHER GROUP,,,5.6
1997,12,4,HARD CORAL,ACROPORIDAE,ACROPORA,1.101507538
1997,12,4,HARD CORAL,FAVIIDAE,FAVIA,0.3
1997,12,4,HARD CORAL,FAVIIDAE,FAVID SPP,4.903517588
1997,12,4,HARD CORAL,FAVIIDAE,FAVITES,0.1
1997,12,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.6
1997,12,4,HARD CORAL,ACROPORIDAE,ISOPORA,5.706532663
1997,12,4,HARD CORAL,ACROPORIDAE,MONTIPORA,8.512562814
1997,12,4,HARD CORAL,AGARICIIDAE,PAVONA,0.3
1997,12,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.5
1997,12,4,HARD CORAL,PORITIDAE,PORITES,13.60351759
1997,12,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.2
1997,12,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.700502513
1997,12,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,14.01306533
1997,12,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.600502513
1997,12,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.301005025
1997,12,4,MACROALGAE and SPONGE,,,4.306030151
1997,12,4,TURF and CORALLINE ALGAE,,,34.74070352
1997,12,4,OTHER GROUP,,,8.510552764
1997,13,5,HARD CORAL,ACROPORIDAE,ACROPORA,5.8
1997,13,5,HARD CORAL,FAVIIDAE,ECHINOPORA,0.1
1997,13,5,HARD CORAL,FAVIIDAE,FAVIA,0.1
1997,13,5,HARD CORAL,FAVIIDAE,FAVID SPP,1.9
1997,13,5,HARD CORAL,FAVIIDAE,FAVITES,0.7
1997,13,5,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
1997,13,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.5
1997,13,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.5
1997,13,5,HARD CORAL,ACROPORIDAE,ISOPORA,17.6
1997,13,5,HARD CORAL,ACROPORIDAE,MONTIPORA,13
1997,13,5,HARD CORAL,AGARICIIDAE,PAVONA,0.4
1997,13,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.3
1997,13,5,HARD CORAL,PORITIDAE,PORITES,11.6
1997,13,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.9
1997,13,5,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.1
1997,13,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.2
1997,13,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.2
1997,13,5,MACROALGAE and SPONGE,,,6.4
1997,13,5,TURF and CORALLINE ALGAE,,,26.7
1997,13,5,OTHER GROUP,,,5.9
1997,14,5,HARD CORAL,ACROPORIDAE,ACROPORA,6.8
1997,14,5,HARD CORAL,FAVIIDAE,FAVIA,0.3
1997,14,5,HARD CORAL,FAVIIDAE,FAVID SPP,1.8
1997,14,5,HARD CORAL,FAVIIDAE,FAVITES,0.3
1997,14,5,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
1997,14,5,HARD CORAL,FAVIIDAE,GONIASTREA,1
1997,14,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.8
1997,14,5,HARD CORAL,ACROPORIDAE,ISOPORA,38.4
1997,14,5,HARD CORAL,ACROPORIDAE,MONTIPORA,4.9
1997,14,5,HARD CORAL,AGARICIIDAE,PAVONA,0.1
1997,14,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.3
1997,14,5,HARD CORAL,PORITIDAE,PORITES,10.1
1997,14,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.4
1997,14,5,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.6
1997,14,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,5.5
1997,14,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.2
1997,14,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.4
1997,14,5,MACROALGAE and SPONGE,,,6.8
1997,14,5,TURF and CORALLINE ALGAE,,,17
1997,14,5,OTHER GROUP,,,3.2
1997,15,5,HARD CORAL,ACROPORIDAE,ACROPORA,4.1
1997,15,5,HARD CORAL,FAVIIDAE,FAVIA,0.5
1997,15,5,HARD CORAL,FAVIIDAE,FAVID SPP,4.5
1997,15,5,HARD CORAL,FAVIIDAE,FAVITES,0.3
1997,15,5,HARD CORAL,FUNGIIDAE,FUNGIA,0.2
1997,15,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.7
1997,15,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.4
1997,15,5,HARD CORAL,ACROPORIDAE,ISOPORA,24
1997,15,5,HARD CORAL,ACROPORIDAE,MONTIPORA,10.1
1997,15,5,HARD CORAL,AGARICIIDAE,PAVONA,0.5
1997,15,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.6
1997,15,5,HARD CORAL,PORITIDAE,PORITES,10.2
1997,15,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.6
1997,15,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.6
1997,15,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.7
1997,15,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.4
1997,15,5,MACROALGAE and SPONGE,,,8.6
1997,15,5,TURF and CORALLINE ALGAE,,,25
1997,15,5,OTHER GROUP,,,3
1997,16,6,HARD CORAL,ACROPORIDAE,ACROPORA,4.1
1997,16,6,HARD CORAL,FAVIIDAE,FAVID SPP,4.8
1997,16,6,HARD CORAL,FAVIIDAE,FAVITES,0.4
1997,16,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.7
1997,16,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.3
1997,16,6,HARD CORAL,ACROPORIDAE,ISOPORA,8.7
1997,16,6,HARD CORAL,ACROPORIDAE,MONTIPORA,13.2
1997,16,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.7
1997,16,6,HARD CORAL,PORITIDAE,PORITES,11.2
1997,16,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.9
1997,16,6,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.4
1997,16,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.9
1997,16,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.1
1997,16,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.4
1997,16,6,MACROALGAE and SPONGE,,,5.2
1997,16,6,TURF and CORALLINE ALGAE,,,34.6
1997,16,6,OTHER GROUP,,,8.4
1997,17,6,HARD CORAL,ACROPORIDAE,ACROPORA,10.1
1997,17,6,HARD CORAL,FAVIIDAE,FAVIA,0.3
1997,17,6,HARD CORAL,FAVIIDAE,FAVID SPP,4
1997,17,6,HARD CORAL,FAVIIDAE,FAVITES,0.2
1997,17,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.7
1997,17,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.8
1997,17,6,HARD CORAL,ACROPORIDAE,ISOPORA,18.3
1997,17,6,HARD CORAL,ACROPORIDAE,MONTIPORA,10.8
1997,17,6,HARD CORAL,AGARICIIDAE,PAVONA,0.3
1997,17,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.1
1997,17,6,HARD CORAL,PORITIDAE,PORITES,8.1
1997,17,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,3.2
1997,17,6,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.1
1997,17,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,9.1
1997,17,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.8
1997,17,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.3
1997,17,6,MACROALGAE and SPONGE,,,2.1
1997,17,6,TURF and CORALLINE ALGAE,,,24.9
1997,17,6,OTHER GROUP,,,5.8
1997,18,6,HARD CORAL,ACROPORIDAE,ACROPORA,3.3
1997,18,6,HARD CORAL,FAVIIDAE,FAVIA,0.1
1997,18,6,HARD CORAL,FAVIIDAE,FAVID SPP,2
1997,18,6,HARD CORAL,FAVIIDAE,FAVITES,0.5
1997,18,6,HARD CORAL,FAVIIDAE,GONIASTREA,1.1
1997,18,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.4
1997,18,6,HARD CORAL,ACROPORIDAE,ISOPORA,8.7
1997,18,6,HARD CORAL,ACROPORIDAE,MONTIPORA,12.5
1997,18,6,HARD CORAL,AGARICIIDAE,PAVONA,0.2
1997,18,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.3
1997,18,6,HARD CORAL,PORITIDAE,PORITES,12.3
1997,18,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.8
1997,18,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,13.9
1997,18,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,3.5
1997,18,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.1
1997,18,6,MACROALGAE and SPONGE,,,4.2
1997,18,6,TURF and CORALLINE ALGAE,,,28.9
1997,18,6,OTHER GROUP,,,5.2
1997,19,7,HARD CORAL,ACROPORIDAE,ACROPORA,10
1997,19,7,HARD CORAL,FAVIIDAE,FAVIA,0.7
1997,19,7,HARD CORAL,FAVIIDAE,FAVID SPP,3.1
1997,19,7,HARD CORAL,FAVIIDAE,FAVITES,0.4
1997,19,7,HARD CORAL,FAVIIDAE,GONIASTREA,0.3
1997,19,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.7
1997,19,7,HARD CORAL,ACROPORIDAE,ISOPORA,8.2
1997,19,7,HARD CORAL,ACROPORIDAE,MONTIPORA,9
1997,19,7,HARD CORAL,AGARICIIDAE,PAVONA,0.3
1997,19,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.6
1997,19,7,HARD CORAL,PORITIDAE,PORITES,4.8
1997,19,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,3.7
1997,19,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,10.2
1997,19,7,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,2.9
1997,19,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.2
1997,19,7,MACROALGAE and SPONGE,,,6.2
1997,19,7,TURF and CORALLINE ALGAE,,,24.1
1997,19,7,OTHER GROUP,,,11.6
1997,20,7,HARD CORAL,ACROPORIDAE,ACROPORA,13.4
1997,20,7,HARD CORAL,FAVIIDAE,ECHINOPORA,0.2
1997,20,7,HARD CORAL,FAVIIDAE,FAVIA,0.2
1997,20,7,HARD CORAL,FAVIIDAE,FAVID SPP,4.9
1997,20,7,HARD CORAL,FAVIIDAE,FAVITES,0.1
1997,20,7,HARD CORAL,FAVIIDAE,GONIASTREA,1
1997,20,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.8
1997,20,7,HARD CORAL,ACROPORIDAE,ISOPORA,8.3
1997,20,7,HARD CORAL,ACROPORIDAE,MONTIPORA,8.7
1997,20,7,HARD CORAL,AGARICIIDAE,PAVONA,0.1
1997,20,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.6
1997,20,7,HARD CORAL,PORITIDAE,PORITES,10.7
1997,20,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,9.4
1997,20,7,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
1997,20,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,6.4
1997,20,7,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.4
1997,20,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.6
1997,20,7,MACROALGAE and SPONGE,,,4.1
1997,20,7,TURF and CORALLINE ALGAE,,,23
1997,20,7,OTHER GROUP,,,4.9
1997,21,7,HARD CORAL,ACROPORIDAE,ACROPORA,14.12763819
1997,21,7,HARD CORAL,FAVIIDAE,FAVIA,0.603015075
1997,21,7,HARD CORAL,FAVIIDAE,FAVID SPP,3.208542714
1997,21,7,HARD CORAL,FAVIIDAE,FAVITES,0.1
1997,21,7,HARD CORAL,FAVIIDAE,GONIASTREA,0.301507538
1997,21,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.605025126
1997,21,7,HARD CORAL,ACROPORIDAE,ISOPORA,13.21256281
1997,21,7,HARD CORAL,ACROPORIDAE,MONTIPORA,4.809045226
1997,21,7,HARD CORAL,AGARICIIDAE,PAVONA,0.200502513
1997,21,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.402512563
1997,21,7,HARD CORAL,PORITIDAE,PORITES,5.306532663
1997,21,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,5.110552764
1997,21,7,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.100502513
1997,21,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,8.222110553
1997,21,7,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.504522613
1997,21,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.800502513
1997,21,7,MACROALGAE and SPONGE,,,4.506532663
1997,21,7,TURF and CORALLINE ALGAE,,,26.46130653
1997,21,7,OTHER GROUP,,,8.417085427
1998,1,1,HARD CORAL,ACROPORIDAE,ACROPORA,0.3
1998,1,1,HARD CORAL,FAVIIDAE,FAVID SPP,0.600502513
1998,1,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.700502513
1998,1,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.1
1998,1,1,HARD CORAL,ACROPORIDAE,MONTIPORA,3.104020101
1998,1,1,HARD CORAL,AGARICIIDAE,PAVONA,0.2
1998,1,1,HARD CORAL,PORITIDAE,PORITES,3.80201005
1998,1,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.8
1998,1,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.3
1998,1,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.2
1998,1,1,MACROALGAE and SPONGE,,,6.113567839
1998,1,1,TURF and CORALLINE ALGAE,,,78.57638191
1998,1,1,OTHER GROUP,,,3.203015075
1998,2,1,HARD CORAL,ACROPORIDAE,ACROPORA,0.2
1998,2,1,HARD CORAL,FAVIIDAE,FAVID SPP,0.9
1998,2,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.6
1998,2,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.5
1998,2,1,HARD CORAL,ACROPORIDAE,MONTIPORA,0.9
1998,2,1,HARD CORAL,AGARICIIDAE,PAVONA,0.2
1998,2,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.3
1998,2,1,HARD CORAL,PORITIDAE,PORITES,4.3
1998,2,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.7
1998,2,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
1998,2,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.5
1998,2,1,MACROALGAE and SPONGE,,,9.7
1998,2,1,TURF and CORALLINE ALGAE,,,73.8
1998,2,1,OTHER GROUP,,,3.3
1998,3,1,HARD CORAL,ACROPORIDAE,ACROPORA,0.5
1998,3,1,HARD CORAL,FAVIIDAE,ECHINOPORA,0.1
1998,3,1,HARD CORAL,FAVIIDAE,FAVID SPP,0.2
1998,3,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.3
1998,3,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.3
1998,3,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.4
1998,3,1,HARD CORAL,ACROPORIDAE,MONTIPORA,1.000502513
1998,3,1,HARD CORAL,PORITIDAE,PORITES,4.711055276
1998,3,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.1
1998,3,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.400502513
1998,3,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
1998,3,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.1
1998,3,1,MACROALGAE and SPONGE,,,17.61859296
1998,3,1,TURF and CORALLINE ALGAE,,,66.06231156
1998,3,1,OTHER GROUP,,,8.107035176
1998,4,2,HARD CORAL,ACROPORIDAE,ACROPORA,0.3
1998,4,2,HARD CORAL,FAVIIDAE,ECHINOPORA,1.5
1998,4,2,HARD CORAL,FAVIIDAE,FAVID SPP,0.2
1998,4,2,HARD CORAL,FUNGIIDAE,FUNGIA,3.1
1998,4,2,HARD CORAL,ACROPORIDAE,MONTIPORA,0.6
1998,4,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.1
1998,4,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.1
1998,4,2,MACROALGAE and SPONGE,,,1.4
1998,4,2,TURF and CORALLINE ALGAE,,,91.3
1998,4,2,OTHER GROUP,,,1.4
1998,5,2,HARD CORAL,ACROPORIDAE,ACROPORA,0.4
1998,5,2,HARD CORAL,FAVIIDAE,ECHINOPORA,2.700502513
1998,5,2,HARD CORAL,FAVIIDAE,FAVIA,0.4
1998,5,2,HARD CORAL,FAVIIDAE,FAVID SPP,0.4
1998,5,2,HARD CORAL,FUNGIIDAE,FUNGIA,3.905025126
1998,5,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.103015075
1998,5,2,HARD CORAL,ACROPORIDAE,MONTIPORA,0.200502513
1998,5,2,HARD CORAL,PORITIDAE,PORITES,0.400502513
1998,5,2,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
1998,5,2,MACROALGAE and SPONGE,,,4.304020101
1998,5,2,TURF and CORALLINE ALGAE,,,85.48592965
1998,5,2,OTHER GROUP,,,0.600502513
1998,6,2,HARD CORAL,ACROPORIDAE,ACROPORA,0.2
1998,6,2,HARD CORAL,FAVIIDAE,ECHINOPORA,0.6
1998,6,2,HARD CORAL,FUNGIIDAE,FUNGIA,3.2
1998,6,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.7
1998,6,2,HARD CORAL,ACROPORIDAE,MONTIPORA,0.5
1998,6,2,HARD CORAL,AGARICIIDAE,PAVONA,0.1
1998,6,2,HARD CORAL,PORITIDAE,PORITES,0.7
1998,6,2,MACROALGAE and SPONGE,,,2.2
1998,6,2,TURF and CORALLINE ALGAE,,,88.5
1998,6,2,OTHER GROUP,,,3.3
1998,7,3,HARD CORAL,ACROPORIDAE,ACROPORA,4.8
1998,7,3,HARD CORAL,FAVIIDAE,ECHINOPORA,0.1
1998,7,3,HARD CORAL,FAVIIDAE,FAVIA,0.1
1998,7,3,HARD CORAL,FAVIIDAE,FAVID SPP,3.1
1998,7,3,HARD CORAL,FAVIIDAE,FAVITES,0.1
1998,7,3,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
1998,7,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.3
