site,quadrat,year,image_id,functional_group,percent_cover
Little Lameshur Bay,5,2000,Site_09_2000_005,percentCover_CTB,81
Little Lameshur Bay,6,2000,Site_09_2000_006,percentCover_CTB,76.7
Little Lameshur Bay,7,2000,Site_09_2000_007,percentCover_CTB,77.7
Little Lameshur Bay,8,2000,Site_09_2000_008,percentCover_CTB,74.2
Little Lameshur Bay,9,2000,Site_09_2000_009,percentCover_CTB,97
Little Lameshur Bay,10,2000,Site_09_2000_010,percentCover_CTB,57.4
Little Lameshur Bay,11,2000,Site_09_2000_011,percentCover_CTB,96.5
Little Lameshur Bay,12,2000,Site_09_2000_012,percentCover_CTB,93.5
Little Lameshur Bay,13,2000,Site_09_2000_013,percentCover_CTB,93.5
Little Lameshur Bay,14,2000,Site_09_2000_014,percentCover_CTB,83.5
Little Lameshur Bay,15,2000,Site_09_2000_015,percentCover_CTB,39
Little Lameshur Bay,16,2000,Site_09_2000_016,percentCover_CTB,94.6
Little Lameshur Bay,17,2000,Site_09_2000_017,percentCover_CTB,63.2
Little Lameshur Bay,18,2000,Site_09_2000_018,percentCover_CTB,83.4
Little Lameshur Bay,19,2000,Site_09_2000_019,percentCover_CTB,71.8
Little Lameshur Bay,20,2000,Site_09_2000_020,percentCover_CTB,89.1
Little Lameshur Bay,21,2000,Site_09_2000_021,percentCover_CTB,72.3
Little Lameshur Bay,22,2000,Site_09_2000_022,percentCover_CTB,92.8
Little Lameshur Bay,23,2000,Site_09_2000_023,percentCover_CTB,75.1
Little Lameshur Bay,24,2000,Site_09_2000_024,percentCover_CTB,71.4
Little Lameshur Bay,25,2000,Site_09_2000_025,percentCover_CTB,85
Little Lameshur Bay,26,2000,Site_09_2000_026,percentCover_CTB,75.7
Little Lameshur Bay,27,2000,Site_09_2000_027,percentCover_CTB,72.7
Little Lameshur Bay,28,2000,Site_09_2000_028,percentCover_CTB,74.2
Little Lameshur Bay,29,2000,Site_09_2000_030,percentCover_CTB,78.1
Little Lameshur Bay,30,2000,Site_09_2000_031,percentCover_CTB,90.2
Little Lameshur Bay,31,2000,Site_09_2000_032,percentCover_CTB,73.2
Little Lameshur Bay,32,2000,Site_09_2000_033,percentCover_CTB,79.7
Little Lameshur Bay,33,2000,Site_09_2000_034,percentCover_CTB,83.8
Little Lameshur Bay,34,2000,Site_09_2000_035,percentCover_CTB,81.6
Little Lameshur Bay,35,2000,Site_09_2000_036,percentCover_CTB,99.5
Neptunes Table,1,2000,Site_05_2000_001,percentCover_CTB,58.8
Neptunes Table,2,2000,Site_05_2000_002,percentCover_CTB,36
Neptunes Table,3,2000,Site_05_2000_003,percentCover_CTB,39.6
Neptunes Table,4,2000,Site_05_2000_004,percentCover_CTB,51.3
Neptunes Table,5,2000,Site_05_2000_005,percentCover_CTB,19.7
Neptunes Table,6,2000,Site_05_2000_006,percentCover_CTB,56.8
Neptunes Table,7,2000,Site_05_2000_007,percentCover_CTB,36.1
Neptunes Table,8,2000,Site_05_2000_008,percentCover_CTB,50.5
Neptunes Table,9,2000,Site_05_2000_009,percentCover_CTB,22.3
Neptunes Table,10,2000,Site_05_2000_010,percentCover_CTB,33.2
Neptunes Table,11,2000,Site_05_2000_011,percentCover_CTB,44.7
Neptunes Table,12,2000,Site_05_2000_012,percentCover_CTB,60.5
Neptunes Table,13,2000,Site_05_2000_013,percentCover_CTB,34.4
Neptunes Table,14,2000,Site_05_2000_014,percentCover_CTB,48.6
Neptunes Table,15,2000,Site_05_2000_015,percentCover_CTB,14.2
Neptunes Table,16,2000,Site_05_2000_016,percentCover_CTB,26.7
Neptunes Table,17,2000,Site_05_2000_017,percentCover_CTB,34.5
Neptunes Table,18,2000,Site_05_2000_018,percentCover_CTB,44.8
Neptunes Table,19,2000,Site_05_2000_019,percentCover_CTB,19.1
Neptunes Table,20,2000,Site_05_2000_020,percentCover_CTB,16.9
Neptunes Table,21,2000,Site_05_2000_021,percentCover_CTB,27.6
Neptunes Table,22,2000,Site_05_2000_022,percentCover_CTB,42.7
Neptunes Table,23,2000,Site_05_2000_023,percentCover_CTB,33.3
Neptunes Table,24,2000,Site_05_2000_024,percentCover_CTB,15
Neptunes Table,25,2000,Site_05_2000_025,percentCover_CTB,53.8
Neptunes Table,26,2000,Site_05_2000_026,percentCover_CTB,50
Neptunes Table,27,2000,Site_05_2000_027,percentCover_CTB,46
Neptunes Table,28,2000,Site_05_2000_028,percentCover_CTB,48.7
Neptunes Table,29,2000,Site_05_2000_029,percentCover_CTB,82.7
Neptunes Table,30,2000,Site_05_2000_030,percentCover_CTB,64.5
Neptunes Table,31,2000,Site_05_2000_031,percentCover_CTB,30.4
Neptunes Table,32,2000,Site_05_2000_032,percentCover_CTB,75.8
Neptunes Table,33,2000,Site_05_2000_033,percentCover_CTB,40.5
Neptunes Table,34,2000,Site_05_2000_034,percentCover_CTB,18.7
Neptunes Table,35,2000,Site_05_2000_035,percentCover_CTB,41.1
Neptunes Table,36,2000,Site_05_2000_036,percentCover_CTB,50
Neptunes Table,37,2000,Site_05_2000_037,percentCover_CTB,26.4
White Point,1,2000,Site_15_2000_001,percentCover_CTB,64.5
White Point,2,2000,Site_15_2000_002,percentCover_CTB,56.8
White Point,3,2000,Site_15_2000_003,percentCover_CTB,61.6
White Point,4,2000,Site_15_2000_004,percentCover_CTB,66.7
White Point,5,2000,Site_15_2000_005,percentCover_CTB,61.6
White Point,6,2000,Site_15_2000_006,percentCover_CTB,72.8
White Point,7,2000,Site_15_2000_007,percentCover_CTB,60.8
White Point,8,2000,Site_15_2000_008,percentCover_CTB,43.9
White Point,9,2000,Site_15_2000_009,percentCover_CTB,51.6
White Point,10,2000,Site_15_2000_010,percentCover_CTB,85.4
White Point,11,2000,Site_15_2000_011,percentCover_CTB,78.2
White Point,12,2000,Site_15_2000_012,percentCover_CTB,36.6
White Point,13,2000,Site_15_2000_013,percentCover_CTB,39.8
White Point,14,2000,Site_15_2000_014,percentCover_CTB,42.9
White Point,15,2000,Site_15_2000_015,percentCover_CTB,33.7
White Point,16,2000,Site_15_2000_016,percentCover_CTB,61.9
White Point,17,2000,Site_15_2000_017,percentCover_CTB,74.6
White Point,18,2000,Site_15_2000_018,percentCover_CTB,20.3
White Point,19,2000,Site_15_2000_019,percentCover_CTB,53.3
White Point,20,2000,Site_15_2000_020,percentCover_CTB,70.9
White Point,21,2000,Site_15_2000_021,percentCover_CTB,87.4
White Point,22,2000,Site_15_2000_022,percentCover_CTB,69.7
White Point,23,2000,Site_15_2000_023,percentCover_CTB,38
White Point,24,2000,Site_15_2000_024,percentCover_CTB,61.3
White Point,25,2000,Site_15_2000_025,percentCover_CTB,81.3
White Point,26,2000,Site_15_2000_026,percentCover_CTB,21.8
White Point,27,2000,Site_15_2000_027,percentCover_CTB,34.3
White Point,28,2000,Site_15_2000_028,percentCover_CTB,30.9
White Point,29,2000,Site_15_2000_029,percentCover_CTB,23.1
White Point,30,2000,Site_15_2000_030,percentCover_CTB,39.8
White Point,31,2000,Site_15_2000_031,percentCover_CTB,38.6
White Point,32,2000,Site_15_2000_032,percentCover_CTB,65.7
White Point,33,2000,Site_15_2000_033,percentCover_CTB,28.3
White Point,34,2000,Site_15_2000_034,percentCover_CTB,30.9
White Point,35,2000,Site_15_2000_035,percentCover_CTB,30.4
Cabritte,1,2001,Site2_7-9m_2001_07_Q1,All coral,0
Cabritte,2,2001,Site2_7-9m_2001_07_Q10,All coral,2.5
Cabritte,3,2001,Site2_7-9m_2001_07_Q11,All coral,0
Cabritte,4,2001,Site2_7-9m_2001_07_Q12,All coral,9
Cabritte,5,2001,Site2_7-9m_2001_07_Q13,All coral,0
Cabritte,6,2001,Site2_7-9m_2001_07_Q14,All coral,0
Cabritte,7,2001,Site2_7-9m_2001_07_Q15,All coral,32.5
Cabritte,8,2001,Site2_7-9m_2001_07_Q16,All coral,6.7
Cabritte,9,2001,Site2_7-9m_2001_07_Q17,All coral,17.6
Cabritte,10,2001,Site2_7-9m_2001_07_Q18,All coral,14.4
Cabritte,11,2001,Site2_7-9m_2001_07_Q19,All coral,0.5
Cabritte,12,2001,Site2_7-9m_2001_07_Q2,All coral,3.5
Cabritte,13,2001,Site2_7-9m_2001_07_Q20,All coral,1.5
Cabritte,14,2001,Site2_7-9m_2001_07_Q21,All coral,26.5
Cabritte,15,2001,Site2_7-9m_2001_07_Q22,All coral,3.5
Cabritte,16,2001,Site2_7-9m_2001_07_Q23,All coral,25.5
Cabritte,17,2001,Site2_7-9m_2001_07_Q24,All coral,5
Cabritte,18,2001,Site2_7-9m_2001_07_Q25,All coral,0
Cabritte,19,2001,Site2_7-9m_2001_07_Q26,All coral,17
Cabritte,20,2001,Site2_7-9m_2001_07_Q27,All coral,5
Cabritte,21,2001,Site2_7-9m_2001_07_Q28,All coral,16.4
Cabritte,22,2001,Site2_7-9m_2001_07_Q29,All coral,0
Cabritte,23,2001,Site2_7-9m_2001_07_Q3,All coral,11.5
Cabritte,24,2001,Site2_7-9m_2001_07_Q30,All coral,18.7
Cabritte,25,2001,Site2_7-9m_2001_07_Q31,All coral,1
Cabritte,26,2001,Site2_7-9m_2001_07_Q32,All coral,38
Cabritte,27,2001,Site2_7-9m_2001_07_Q33,All coral,34.8
Cabritte,28,2001,Site2_7-9m_2001_07_Q34,All coral,0.5
Cabritte,29,2001,Site2_7-9m_2001_07_Q35,All coral,24.5
Cabritte,30,2001,Site2_7-9m_2001_07_Q36,All coral,23.3
Cabritte,31,2001,Site2_7-9m_2001_07_Q37,All coral,7
Cabritte,32,2001,Site2_7-9m_2001_07_Q38,All coral,0
Cabritte,33,2001,Site2_7-9m_2001_07_Q39,All coral,8
Cabritte,34,2001,Site2_7-9m_2001_07_Q4,All coral,8.5
Cabritte,35,2001,Site2_7-9m_2001_07_Q5,All coral,0
Cabritte,36,2001,Site2_7-9m_2001_07_Q6,All coral,4.1
Cabritte,37,2001,Site2_7-9m_2001_07_Q7,All coral,1.5
Cabritte,38,2001,Site2_7-9m_2001_07_Q8,All coral,6.2
Cabritte,39,2001,Site2_7-9m_2001_07_Q9,All coral,10.5
East Tektite,1,2001,Site2_7-9m_2001_07_Q10,All coral,0
East Tektite,2,2001,Site2_7-9m_2001_07_Q11,All coral,0
East Tektite,3,2001,Site2_7-9m_2001_07_Q12,All coral,0
East Tektite,4,2001,Site2_7-9m_2001_07_Q13,All coral,3
East Tektite,5,2001,Site2_7-9m_2001_07_Q14,All coral,11.7
East Tektite,6,2001,Site2_7-9m_2001_07_Q15,All coral,0
East Tektite,7,2001,Site2_7-9m_2001_07_Q16,All coral,0
East Tektite,8,2001,Site2_7-9m_2001_07_Q17,All coral,0
East Tektite,9,2001,Site2_7-9m_2001_07_Q18,All coral,2
East Tektite,10,2001,Site2_7-9m_2001_07_Q19,All coral,20.6
East Tektite,11,2001,Site2_7-9m_2001_07_Q2,All coral,0
East Tektite,12,2001,Site2_7-9m_2001_07_Q20,All coral,0
East Tektite,13,2001,Site2_7-9m_2001_07_Q21,All coral,0
East Tektite,14,2001,Site2_7-9m_2001_07_Q22,All coral,0
East Tektite,15,2001,Site2_7-9m_2001_07_Q23,All coral,0
East Tektite,16,2001,Site2_7-9m_2001_07_Q24,All coral,0
East Tektite,17,2001,Site2_7-9m_2001_07_Q25,All coral,7.6
East Tektite,18,2001,Site2_7-9m_2001_07_Q26,All coral,15.3
East Tektite,19,2001,Site2_7-9m_2001_07_Q27,All coral,6.1
East Tektite,20,2001,Site2_7-9m_2001_07_Q28,All coral,0.5
East Tektite,21,2001,Site2_7-9m_2001_07_Q29,All coral,0
East Tektite,22,2001,Site2_7-9m_2001_07_Q3,All coral,2
East Tektite,23,2001,Site2_7-9m_2001_07_Q30,All coral,0
East Tektite,24,2001,Site2_7-9m_2001_07_Q31,All coral,6.8
East Tektite,25,2001,Site2_7-9m_2001_07_Q32,All coral,0
East Tektite,26,2001,Site2_7-9m_2001_07_Q33,All coral,0
East Tektite,27,2001,Site2_7-9m_2001_07_Q34,All coral,10.5
East Tektite,28,2001,Site2_7-9m_2001_07_Q35,All coral,6
East Tektite,29,2001,Site2_7-9m_2001_07_Q36,All coral,6.3
East Tektite,30,2001,Site2_7-9m_2001_07_Q37,All coral,0
East Tektite,31,2001,Site2_7-9m_2001_07_Q38,All coral,0
East Tektite,32,2001,Site2_7-9m_2001_07_Q39,All coral,7
East Tektite,33,2001,Site2_7-9m_2001_07_Q4,All coral,6.5
East Tektite,34,2001,Site2_7-9m_2001_07_Q40,All coral,0.5
East Tektite,35,2001,Site2_7-9m_2001_07_Q5,All coral,18
East Tektite,36,2001,Site2_7-9m_2001_07_Q6,All coral,5.5
East Tektite,37,2001,Site2_7-9m_2001_07_Q7,All coral,8.1
East Tektite,38,2001,Site2_7-9m_2001_07_Q8,All coral,0
East Tektite,39,2001,Site2_7-9m_2001_07_Q9,All coral,0
East Tektite,40,2001,Site6_7-9m_2001_07_Q1,All coral,16.1
Europa Bay,1,2001,Site11_7-9m_2001_07_Q1,All coral,0
Europa Bay,2,2001,Site11_7-9m_2001_07_Q40,All coral,0
Europa Bay,3,2001,Site2_7-9m_2001_07_Q10,All coral,11.1
Europa Bay,4,2001,Site2_7-9m_2001_07_Q11,All coral,0
Europa Bay,5,2001,Site2_7-9m_2001_07_Q12,All coral,0
Europa Bay,6,2001,Site2_7-9m_2001_07_Q13,All coral,1.5
Europa Bay,7,2001,Site2_7-9m_2001_07_Q14,All coral,0
Europa Bay,8,2001,Site2_7-9m_2001_07_Q15,All coral,3
Europa Bay,9,2001,Site2_7-9m_2001_07_Q16,All coral,0
Europa Bay,10,2001,Site2_7-9m_2001_07_Q17,All coral,0
Europa Bay,11,2001,Site2_7-9m_2001_07_Q18,All coral,6
Europa Bay,12,2001,Site2_7-9m_2001_07_Q19,All coral,2
Europa Bay,13,2001,Site2_7-9m_2001_07_Q2,All coral,0
Europa Bay,14,2001,Site2_7-9m_2001_07_Q20,All coral,0
Europa Bay,15,2001,Site2_7-9m_2001_07_Q21,All coral,0
Europa Bay,16,2001,Site2_7-9m_2001_07_Q22,All coral,4
Europa Bay,17,2001,Site2_7-9m_2001_07_Q23,All coral,4
Europa Bay,18,2001,Site2_7-9m_2001_07_Q24,All coral,1
Europa Bay,19,2001,Site2_7-9m_2001_07_Q25,All coral,0
Europa Bay,20,2001,Site2_7-9m_2001_07_Q26,All coral,1
Europa Bay,21,2001,Site2_7-9m_2001_07_Q27,All coral,0
Europa Bay,22,2001,Site2_7-9m_2001_07_Q28,All coral,0
Europa Bay,23,2001,Site2_7-9m_2001_07_Q29,All coral,0
Europa Bay,24,2001,Site2_7-9m_2001_07_Q3,All coral,0
Europa Bay,25,2001,Site2_7-9m_2001_07_Q30,All coral,0
Europa Bay,26,2001,Site2_7-9m_2001_07_Q31,All coral,1
Europa Bay,27,2001,Site2_7-9m_2001_07_Q32,All coral,0
Europa Bay,28,2001,Site2_7-9m_2001_07_Q33,All coral,0
Europa Bay,29,2001,Site2_7-9m_2001_07_Q34,All coral,0
Europa Bay,30,2001,Site2_7-9m_2001_07_Q35,All coral,1
Europa Bay,31,2001,Site2_7-9m_2001_07_Q36,All coral,0
Europa Bay,32,2001,Site2_7-9m_2001_07_Q37,All coral,0
Europa Bay,33,2001,Site2_7-9m_2001_07_Q38,All coral,0
Europa Bay,34,2001,Site2_7-9m_2001_07_Q39,All coral,0
Europa Bay,35,2001,Site2_7-9m_2001_07_Q4,All coral,0.5
Europa Bay,36,2001,Site2_7-9m_2001_07_Q5,All coral,2
Europa Bay,37,2001,Site2_7-9m_2001_07_Q6,All coral,11.7
Europa Bay,38,2001,Site2_7-9m_2001_07_Q7,All coral,18.5
Europa Bay,39,2001,Site2_7-9m_2001_07_Q8,All coral,32.3
Europa Bay,40,2001,Site2_7-9m_2001_07_Q9,All coral,0
Little Lameshur Bay,1,2001,Site5_7-9m_2001_07_Q10,All coral,0
Little Lameshur Bay,2,2001,Site5_7-9m_2001_07_Q11,All coral,0
Little Lameshur Bay,3,2001,Site5_7-9m_2001_07_Q12,All coral,0
Little Lameshur Bay,4,2001,Site5_7-9m_2001_07_Q13,All coral,0
Little Lameshur Bay,5,2001,Site5_7-9m_2001_07_Q14,All coral,1.5
Little Lameshur Bay,6,2001,Site5_7-9m_2001_07_Q15,All coral,0
Little Lameshur Bay,7,2001,Site5_7-9m_2001_07_Q16,All coral,0
Little Lameshur Bay,8,2001,Site5_7-9m_2001_07_Q17,All coral,0.5
Little Lameshur Bay,9,2001,Site5_7-9m_2001_07_Q18,All coral,0
Little Lameshur Bay,10,2001,Site5_7-9m_2001_07_Q19,All coral,0
Little Lameshur Bay,11,2001,Site5_7-9m_2001_07_Q2,All coral,12.7
Little Lameshur Bay,12,2001,Site5_7-9m_2001_07_Q20,All coral,0
Little Lameshur Bay,13,2001,Site5_7-9m_2001_07_Q21,All coral,0
Little Lameshur Bay,14,2001,Site5_7-9m_2001_07_Q22,All coral,0
Little Lameshur Bay,15,2001,Site5_7-9m_2001_07_Q23,All coral,1
Little Lameshur Bay,16,2001,Site5_7-9m_2001_07_Q24,All coral,10.5
Little Lameshur Bay,17,2001,Site5_7-9m_2001_07_Q25,All coral,0
Little Lameshur Bay,18,2001,Site5_7-9m_2001_07_Q26,All coral,9.1
Little Lameshur Bay,19,2001,Site5_7-9m_2001_07_Q27,All coral,8.1
Little Lameshur Bay,20,2001,Site5_7-9m_2001_07_Q28,All coral,0
Little Lameshur Bay,21,2001,Site5_7-9m_2001_07_Q29,All coral,2.4
Little Lameshur Bay,22,2001,Site5_7-9m_2001_07_Q3,All coral,0
Little Lameshur Bay,23,2001,Site5_7-9m_2001_07_Q30,All coral,0
Little Lameshur Bay,24,2001,Site5_7-9m_2001_07_Q31,All coral,0
Little Lameshur Bay,25,2001,Site5_7-9m_2001_07_Q32,All coral,0
Little Lameshur Bay,26,2001,Site5_7-9m_2001_07_Q33,All coral,0
Little Lameshur Bay,27,2001,Site5_7-9m_2001_07_Q35,All coral,5.5
Little Lameshur Bay,28,2001,Site5_7-9m_2001_07_Q4,All coral,0
Little Lameshur Bay,29,2001,Site5_7-9m_2001_07_Q5,All coral,0
Little Lameshur Bay,30,2001,Site5_7-9m_2001_07_Q6,All coral,0
Little Lameshur Bay,31,2001,Site5_7-9m_2001_07_Q7,All coral,0
Little Lameshur Bay,32,2001,Site5_7-9m_2001_07_Q8,All coral,0
Little Lameshur Bay,33,2001,Site5_7-9m_2001_07_Q9,All coral,0
Little Lameshur Bay,34,2001,Site9_7-9m_2001_07_Q1,All coral,0
Neptunes Table,1,2001,Site5_7-9m_2001_07_Q1,All coral,0
Neptunes Table,2,2001,Site5_7-9m_2001_07_Q10,All coral,0
Neptunes Table,3,2001,Site5_7-9m_2001_07_Q11,All coral,0
Neptunes Table,4,2001,Site5_7-9m_2001_07_Q12,All coral,3
Neptunes Table,5,2001,Site5_7-9m_2001_07_Q13,All coral,3.5
Neptunes Table,6,2001,Site5_7-9m_2001_07_Q14,All coral,0
Neptunes Table,7,2001,Site5_7-9m_2001_07_Q15,All coral,0
Neptunes Table,8,2001,Site5_7-9m_2001_07_Q16,All coral,0
Neptunes Table,9,2001,Site5_7-9m_2001_07_Q17,All coral,4.3
Neptunes Table,10,2001,Site5_7-9m_2001_07_Q18,All coral,0
Neptunes Table,11,2001,Site5_7-9m_2001_07_Q19,All coral,0
Neptunes Table,12,2001,Site5_7-9m_2001_07_Q2,All coral,0
Neptunes Table,13,2001,Site5_7-9m_2001_07_Q20,All coral,0
Neptunes Table,14,2001,Site5_7-9m_2001_07_Q21,All coral,0
Neptunes Table,15,2001,Site5_7-9m_2001_07_Q22,All coral,0
Neptunes Table,16,2001,Site5_7-9m_2001_07_Q23,All coral,1
Neptunes Table,17,2001,Site5_7-9m_2001_07_Q24,All coral,0
Neptunes Table,18,2001,Site5_7-9m_2001_07_Q25,All coral,0
Neptunes Table,19,2001,Site5_7-9m_2001_07_Q26,All coral,1.5
Neptunes Table,20,2001,Site5_7-9m_2001_07_Q27,All coral,0
Neptunes Table,21,2001,Site5_7-9m_2001_07_Q28,All coral,0
Neptunes Table,22,2001,Site5_7-9m_2001_07_Q29,All coral,1.5
Neptunes Table,23,2001,Site5_7-9m_2001_07_Q3,All coral,2.5
Neptunes Table,24,2001,Site5_7-9m_2001_07_Q30,All coral,0
Neptunes Table,25,2001,Site5_7-9m_2001_07_Q31,All coral,1.5
Neptunes Table,26,2001,Site5_7-9m_2001_07_Q32,All coral,0
Neptunes Table,27,2001,Site5_7-9m_2001_07_Q33,All coral,0.5
Neptunes Table,28,2001,Site5_7-9m_2001_07_Q34,All coral,0
Neptunes Table,29,2001,Site5_7-9m_2001_07_Q35,All coral,0
Neptunes Table,30,2001,Site5_7-9m_2001_07_Q36,All coral,0
Neptunes Table,31,2001,Site5_7-9m_2001_07_Q37,All coral,0
Neptunes Table,32,2001,Site5_7-9m_2001_07_Q38,All coral,2
Neptunes Table,33,2001,Site5_7-9m_2001_07_Q4,All coral,1
Neptunes Table,34,2001,Site5_7-9m_2001_07_Q5,All coral,0
Neptunes Table,35,2001,Site5_7-9m_2001_07_Q6,All coral,0
Neptunes Table,36,2001,Site5_7-9m_2001_07_Q7,All coral,0
Neptunes Table,37,2001,Site5_7-9m_2001_07_Q8,All coral,0
Neptunes Table,38,2001,Site5_7-9m_2001_07_Q9,All coral,0
White Point,1,2001,Site15_7-9m_2001_07_Q1,All coral,3
White Point,2,2001,Site15_7-9m_2001_07_Q10,All coral,13.7
White Point,3,2001,Site15_7-9m_2001_07_Q11,All coral,0
White Point,4,2001,Site15_7-9m_2001_07_Q12,All coral,0
White Point,5,2001,Site15_7-9m_2001_07_Q13,All coral,0
White Point,6,2001,Site15_7-9m_2001_07_Q14,All coral,0.5
White Point,7,2001,Site15_7-9m_2001_07_Q15,All coral,4
White Point,8,2001,Site15_7-9m_2001_07_Q16,All coral,3
White Point,9,2001,Site15_7-9m_2001_07_Q17,All coral,5
White Point,10,2001,Site15_7-9m_2001_07_Q18,All coral,0
White Point,11,2001,Site15_7-9m_2001_07_Q19,All coral,0
White Point,12,2001,Site15_7-9m_2001_07_Q2,All coral,9
White Point,13,2001,Site15_7-9m_2001_07_Q20,All coral,2
White Point,14,2001,Site15_7-9m_2001_07_Q21,All coral,11.5
White Point,15,2001,Site15_7-9m_2001_07_Q22,All coral,4
White Point,16,2001,Site15_7-9m_2001_07_Q23,All coral,14
White Point,17,2001,Site15_7-9m_2001_07_Q24,All coral,0
White Point,18,2001,Site15_7-9m_2001_07_Q25,All coral,0
White Point,19,2001,Site15_7-9m_2001_07_Q26,All coral,8
White Point,20,2001,Site15_7-9m_2001_07_Q27,All coral,0
White Point,21,2001,Site15_7-9m_2001_07_Q28,All coral,13
White Point,22,2001,Site15_7-9m_2001_07_Q29,All coral,1.5
White Point,23,2001,Site15_7-9m_2001_07_Q3,All coral,7.5
White Point,24,2001,Site15_7-9m_2001_07_Q30,All coral,5.2
White Point,25,2001,Site15_7-9m_2001_07_Q31,All coral,0.5
White Point,26,2001,Site15_7-9m_2001_07_Q32,All coral,11.5
White Point,27,2001,Site15_7-9m_2001_07_Q33,All coral,0
White Point,28,2001,Site15_7-9m_2001_07_Q34,All coral,7
White Point,29,2001,Site15_7-9m_2001_07_Q35,All coral,0
White Point,30,2001,Site15_7-9m_2001_07_Q36,All coral,0
White Point,31,2001,Site15_7-9m_2001_07_Q37,All coral,17.5
White Point,32,2001,Site15_7-9m_2001_07_Q38,All coral,0.5
White Point,33,2001,Site15_7-9m_2001_07_Q39,All coral,1
White Point,34,2001,Site15_7-9m_2001_07_Q4,All coral,9.5
White Point,35,2001,Site15_7-9m_2001_07_Q5,All coral,0
White Point,36,2001,Site15_7-9m_2001_07_Q6,All coral,0.5
White Point,37,2001,Site15_7-9m_2001_07_Q7,All coral,10.3
White Point,38,2001,Site15_7-9m_2001_07_Q8,All coral,3.9
White Point,39,2001,Site15_7-9m_2001_07_Q9,All coral,0
Cabritte,1,2001,Site2_7-9m_2001_07_Q1,Macroalgae,39.4
Cabritte,2,2001,Site2_7-9m_2001_07_Q10,Macroalgae,26.5
Cabritte,3,2001,Site2_7-9m_2001_07_Q11,Macroalgae,39.8
Cabritte,4,2001,Site2_7-9m_2001_07_Q12,Macroalgae,31.1
Cabritte,5,2001,Site2_7-9m_2001_07_Q13,Macroalgae,30.4
Cabritte,6,2001,Site2_7-9m_2001_07_Q14,Macroalgae,42
Cabritte,7,2001,Site2_7-9m_2001_07_Q15,Macroalgae,21.6
Cabritte,8,2001,Site2_7-9m_2001_07_Q16,Macroalgae,34.5
Cabritte,9,2001,Site2_7-9m_2001_07_Q17,Macroalgae,43.1
Cabritte,10,2001,Site2_7-9m_2001_07_Q18,Macroalgae,29.7
Cabritte,11,2001,Site2_7-9m_2001_07_Q19,Macroalgae,23.7
Cabritte,12,2001,Site2_7-9m_2001_07_Q2,Macroalgae,31.9
Cabritte,13,2001,Site2_7-9m_2001_07_Q20,Macroalgae,30.2
Cabritte,14,2001,Site2_7-9m_2001_07_Q21,Macroalgae,21
Cabritte,15,2001,Site2_7-9m_2001_07_Q22,Macroalgae,27.4
Cabritte,16,2001,Site2_7-9m_2001_07_Q23,Macroalgae,35.7
Cabritte,17,2001,Site2_7-9m_2001_07_Q24,Macroalgae,48.7
Cabritte,18,2001,Site2_7-9m_2001_07_Q25,Macroalgae,23.4
Cabritte,19,2001,Site2_7-9m_2001_07_Q26,Macroalgae,32.5
Cabritte,20,2001,Site2_7-9m_2001_07_Q27,Macroalgae,14.4
Cabritte,21,2001,Site2_7-9m_2001_07_Q28,Macroalgae,18.9
Cabritte,22,2001,Site2_7-9m_2001_07_Q29,Macroalgae,50.3
Cabritte,23,2001,Site2_7-9m_2001_07_Q3,Macroalgae,16.3
